-1.952724782031063739e+02,-1.501325657616866636e+02,6.304299768705849516e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.103177799853011365e+01,2.255977311534897467e+02,2.340075435916388926e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.579441414899424956e+02,-1.178044189095340784e+02,-4.888081590020306777e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.496187561289640087e+02,-2.189000037080747632e+02,-5.946756012464786778e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.265830455450197718e+02,-2.705983799541726853e+01,9.532592076231574652e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.452636637825409238e+01,1.961000976326605496e+02,-1.682828185426550363e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.128342308696147853e+02,-1.420223296166305147e+02,1.147155068412742480e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.231184405751140503e+02,2.970007946741261051e+01,4.118493519456314544e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.091687201147266393e+02,-2.112088913898179783e+02,-8.560641589965568699e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.735320038219492744e+01,-1.955141619948497578e+02,9.819890691747590949e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.091544622464680145e+02,4.579230789704649851e+01,-5.239147694694020174e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.253806030681774217e+02,-2.205023689904384696e+02,-7.270032335780928179e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.023556191495582084e+02,-2.033897195065988512e+02,1.034017688661486858e+02,0.000000000000000000e+00,0.000000000000000000e+00
-8.097375575276700488e+01,-2.159195202557814923e+02,2.925348423621349525e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.817302907951533655e+02,4.741806625960395536e+02,-9.420597308145443094e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.068855777905422201e+03,-3.853970186825304154e+02,2.240318796054357620e+01,1.000000000000000000e+00,1.000000000000000000e+00
-2.198709085201940354e+02,2.861039062865088667e+01,-6.848447767135053432e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.799900941824152767e+01,-2.891081864080837818e+02,-2.815377768825766935e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.148885364449856183e+01,-2.010853884392076054e+02,-6.009746943533810537e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.885739517622920403e+02,-3.291745305114664006e+02,-9.444766355608992114e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.231144040785676985e+01,2.195510141269416522e+02,2.328762705633940016e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.040109235592219150e+01,2.366721847984560441e+02,2.076187774668148620e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.134681305839203985e-01,2.559531366526741465e+02,2.106125665851638189e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.387483836856990820e+02,1.044522124492493553e+01,-2.123134132721423128e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.469053142455756529e+02,-5.624654218401358152e-01,9.052448077785818725e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.640439761415752855e+02,-5.319402586257785970e+01,1.688250407936313877e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.069473969894168476e+03,-3.855153330786214383e+02,2.244900133680121002e+01,1.000000000000000000e+00,1.000000000000000000e+00
1.816347087781441303e+02,4.741068675846254337e+02,-9.413855701934889453e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.088160746033739485e+02,-4.282528587485944449e+00,-2.490006239658437437e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.289107083375934337e+02,-2.224007373482163530e+02,-3.610181450123109670e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.440110490463770176e+01,2.197941462878031587e+02,2.380661202576061157e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.365985225558092111e+02,5.241063699837696532e+01,-3.149987851343023237e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.896399711477944834e+02,-4.458009567141424156e+01,-2.649429055818949053e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.025849889802987462e+02,-2.041849239593193488e+02,1.029511105588586730e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.424265448958325564e+01,2.196102248286363192e+02,2.380237690366113839e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.256397722963089052e+02,2.534287627276567889e+01,8.100469627468855549e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.387171209532979077e+01,-1.060077074721173886e+02,-8.934301887456580005e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.209304251836508257e+02,2.051254824339005154e+02,1.161185025032200144e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.119585246819218582e+02,-1.589694358675965020e+02,-1.471381633627403005e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.202738662602984121e+00,2.595514063017292870e+02,2.102152982830088490e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.246007715993149105e+02,-2.208887108057772934e+02,-7.297259955704228673e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.797472001000871842e+02,1.040414329351446412e+02,2.222299710796685304e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.267919690284664966e+02,-2.496801457742583352e+02,-6.666861511301138421e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.478877678148067503e+02,1.311431296316377200e+02,-9.304699904978137681e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.770954824823032681e+01,2.596833397606198446e+02,-1.982529703639310696e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.022660041742204697e+02,-2.059802355070221154e+02,1.023060916162810656e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.122858407097341455e+02,-1.595966842222385367e+02,-1.466616141292971065e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.770767641889457877e+02,8.656246412026585801e+01,-1.893056191183325723e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.438452325923670116e+01,2.200392628442760667e+02,2.377674176623378628e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.106059686368231709e+00,2.615568228834414413e+02,2.089218960687277331e+02,0.000000000000000000e+00,0.000000000000000000e+00
-4.127696151377953981e+00,3.674104441519423858e+02,-6.244726309565536759e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.023124274716660977e+02,-2.057365368330384570e+02,1.024649250440754429e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.567865744627893037e+02,5.874037403421003773e+02,8.023063388878668434e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.553556145100909589e+02,1.205216393807794191e+02,3.367132364721555859e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.262423085869579893e+02,-2.118979769926761776e+02,-4.477350169064170160e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.780942423360339433e+01,-2.359800182973710037e+02,-9.558801657185011180e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.710784250185285487e+02,-1.431732408477375884e+02,-1.093839574042341667e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.977926985526318617e+02,-2.034585200281517245e+02,1.845477538688696129e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.363474940280865155e+02,-2.506004128477144093e+02,8.179767455578062396e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.558485980825938455e+01,2.274533915154435419e+02,-8.205523073929370526e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.023281577102311957e+02,-2.056880168632929440e+02,1.024247448897744448e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.996321430597097546e+00,2.153919505515431183e+02,2.335000614646650945e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.397546990442045569e+02,4.768013748671558005e+01,-2.719295997660081099e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.690463782459289064e+02,9.801740986696094637e+01,6.831148619323346338e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.027722935922942327e+01,2.364095379692500103e+02,2.118040550397041386e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.286396708773359023e+02,-6.878452576273707564e+01,-4.999798320052728684e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.776311795127872131e+02,8.741529333540741220e+01,-1.891225276174359351e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.731236341303751374e+02,4.655675654872367772e+02,-8.860748352470402267e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.509055805386861948e+01,1.194873510809858486e+00,7.855487822472993820e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.376987917225159777e+02,1.119882584031852879e+01,-2.211657139924993132e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.999828823996688243e+02,1.556212838729829571e+02,-1.607757552263606726e+02,1.000000000000000000e+00,0.000000000000000000e+00
-2.257961084444982589e+02,2.541016986029598357e+01,8.092807444420951413e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.747786591706045556e+02,-3.014398905184476263e+01,-1.372160809599328672e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.080774089861935749e+02,2.626914131975600526e+02,-1.802897750056039854e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.816328269637049857e+02,6.118157045682129080e+01,8.849212795112972429e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.453174949004604457e+02,3.443810703778741811e+01,-2.260406427746904967e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.803511807473729505e+02,-1.185241839628294827e+02,-6.723441436249436265e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.034238287503814746e+01,-2.488351003684679199e+02,2.470467702834997326e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.584803603234215643e+02,5.880795911280872588e+02,7.993576787790017590e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.528575057962239825e+01,8.401801007931682364e+01,-1.811503119397870876e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.367899807113365114e+02,-2.499824373178373946e+02,8.227143334784971174e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.465561488913305936e+02,-1.700495722743468718e+02,-4.456805208534583329e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.834056517729210043e+02,-7.953569598186585665e+01,3.947293931785186771e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.576102692177600240e+00,2.502629365697005426e+02,2.114020016493454364e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.187236356348960840e+02,-1.295040938485825848e+02,1.090233033064117478e+02,0.000000000000000000e+00,0.000000000000000000e+00
-8.806824377441606089e+01,-2.891936465949424360e+02,-2.823155104205370947e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.451845369928068123e+02,3.421436567288848352e+01,-2.183613672871732803e+01,0.000000000000000000e+00,0.000000000000000000e+00
-9.377386159281672917e+01,1.413992068231033841e+02,-1.638955993823203983e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.466930512655481778e+01,6.825590427960561613e+01,-9.878110499743880268e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.542368218184530271e+01,2.616453671831004044e+02,-1.984551252029424404e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.182527828466778033e+02,7.930669887016138375e+01,4.467153616434949903e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.092470127613484863e+02,-4.365539981222979371e+00,-2.434618204920764484e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.186162973363172028e+02,4.804524189001808310e+01,-1.168294932232783481e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.827274066487648341e+01,2.588591845636946118e+02,-1.980327892614624261e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.488970887727437287e+02,-2.257083894942912536e+02,-1.610098636306872422e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.529470610370376789e+03,-3.400703041906345447e+02,4.595795245251475336e+01,1.000000000000000000e+00,1.000000000000000000e+00
2.305109461743451504e+02,3.523223038497141033e+02,-1.108794401061211374e+02,0.000000000000000000e+00,0.000000000000000000e+00
-8.832791397516020027e+01,-4.255434076261487064e+01,-7.947421780970414318e+01,0.000000000000000000e+00,0.000000000000000000e+00
-5.491692285079643909e+01,6.932975173114347456e+01,-9.844957601344354714e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.509089847779212050e+02,-2.230966744025367632e+02,-1.477292680154647542e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.438005105354438129e+01,8.403178802006797810e+01,-1.809882526390254611e+02,0.000000000000000000e+00,0.000000000000000000e+00
-5.610221882077187416e+01,1.197384001920849528e+02,-1.282217919870277001e+02,0.000000000000000000e+00,0.000000000000000000e+00
-1.366336660310053617e+02,7.870058840317926752e+01,5.161708567456209096e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.894047180583838781e+02,4.701347358947672888e+02,-8.904694439551036567e+01,0.000000000000000000e+00,0.000000000000000000e+00
-6.774460297481154214e+01,-1.944684219908152158e+02,9.880267160461723108e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.397189766399672450e+01,2.196700635750942183e+02,2.378330012117992567e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.538686579102428595e+03,-3.386561099397929411e+02,4.602221750232034481e+01,1.000000000000000000e+00,1.000000000000000000e+00
-1.361393338809496925e+02,-2.504207964221850773e+02,8.522859293508393108e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.387811461900777203e+02,-2.016309686662735601e+02,1.613291275077988018e+01,0.000000000000000000e+00,0.000000000000000000e+00
-8.767133955342276863e+01,-2.891692519941676665e+02,-2.823533287320755036e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.296161234802686977e+02,-2.788976040534142271e+02,1.512538105031548525e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.068192035329746886e+03,-3.856372326083358075e+02,2.237525270693201307e+01,1.000000000000000000e+00,1.000000000000000000e+00
-1.823327406009749154e+02,-1.667027055598514380e+02,1.204408027902697853e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.900894584937635301e+01,-2.440573925987156372e+02,-6.832989756269792281e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.099458355372740215e+02,-2.110429576590309466e+02,-8.492809023085752074e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.899914083561751568e+02,-9.557257895066612718e+01,-1.034173165778396282e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.173466464143572239e+02,4.884632758702811373e+01,-2.548178091151400793e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.364453997840983845e+02,7.931388704302894155e+01,5.228182534821785055e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.966793215270072608e+02,4.705784973654232317e+02,-9.919385468915140791e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.173797462024243998e+02,-7.473287883953267396e+01,5.460894503862956384e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.389780214049416145e+02,-4.629955383764450971e+01,7.384018020937847382e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.368267164075572850e+02,5.237730605636732406e+01,-3.166223602286040872e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.356713736445704797e+02,7.896085967715539766e+01,-4.254790112545851599e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.753182416939729364e+02,-1.094399218193317438e+02,-2.733220741782995233e+01,0.000000000000000000e+00,0.000000000000000000e+00
-3.105268173757329464e+02,-2.093300331537863315e+02,3.264992333104717659e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.708382920147118966e+02,4.642813255464478743e+02,-8.885712247051112911e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.486238756975469073e+02,2.073133705926503296e+02,2.187146582852788583e+02,0.000000000000000000e+00,0.000000000000000000e+00
-2.643500506423532670e+02,-5.127046013887213149e+01,1.690282032729226955e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.968049745805319901e+02,4.705762519688072416e+02,-9.932782532349651206e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.449586911223413033e+01,2.617408722918840454e+02,-1.989472783571443131e+02,0.000000000000000000e+00,0.000000000000000000e+00
-3.369570544821591085e+01,-1.895719609890048218e+02,-1.438514511803121536e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.771832174488381639e+01,-3.429460960219832799e+01,-1.564500847177362175e+02,0.000000000000000000e+00,0.000000000000000000e+00
-8.805141688641224107e+01,-2.891589616877409412e+02,-2.822119626861380226e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.377031983211667239e+02,-2.035581129307326762e+02,1.508614316349622975e+01,0.000000000000000000e+00,0.000000000000000000e+00
-1.578309989584538897e+01,2.609545320635064058e+02,-1.985161628430176108e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.068688113452888047e+03,-3.856779399680677329e+02,2.227113318602123471e+01,1.000000000000000000e+00,1.000000000000000000e+00
